"Data Source","World Development Indicators",

"Last Updated Date","2025-03-24",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"West Bank and Gaza","PSE","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Pacific island small states","PSS","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","1281.2198431571","1295.16568736962","1198.41110790122","1128.80336608398","1154.25446100826","1081.65451667762","1156.70678967025","1074.50354161417","1070.2296989834","1095.83144540139","1205.23494250083","1258.17157052713","1362.60355195802","1425.65356857926","1613.61987823239","1749.39825880571","1865.77397559085","1810.95966749526","1508.94791789747","1646.96016559749","1521.62404472544","1457.32227964171","1532.53692518818","1811.74439262588","2090.41310162524","2304.8398335517","2317.95985648553","2572.32656433911","2745.36494033462","2454.85804228371","2640.77410461076","2957.28347346768","3090.07976662699","3299.87570325386","3457.86641527727","3327.80968359531","3425.7188023628","3606.27985160574","3770.29546451118","3735.50138007648","3330.46405732775","3278.15292018473","","",
"Post-demographic dividend","PST","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","2435.90426260341","2662.01837948826","3060.89648878279","3662.48761812196","3985.14514986046","4409.71191935013","4753.62803491681","5327.590516019","6371.29207160197","7166.33376654855","7807.69781191414","7848.59419995028","7800.38889134532","8011.84358857708","8393.9369094295","8781.46284984532","10686.7541269683","12333.3443248198","13894.5308241728","14322.0515918697","15888.009162891","16620.3104311142","17692.0487673045","17587.8668189229","18851.5063211469","20786.8309228897","20850.2574012229","20420.3388984668","20524.2932681455","21387.6420005101","21641.8799689384","21349.9672344098","22111.5370738053","24628.3697607917","27313.828375861","28572.4973413265","30034.1648971286","32308.5827336038","33427.3101912122","31256.8081205511","32828.3861955142","35224.7741004835","35203.300046362","35376.2762775195","36044.5177768907","34014.2509874599","34495.8504037899","35927.0120574972","37861.3498064057","38063.0476230374","36739.5297273864","40472.1400355277","","",
"French Polynesia","PYF","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","7697.71128414722","6964.73718591328","6755.64842486276","6804.95252717991","6837.42040549751","7195.05857345973","10756.490537305","12737.0803345896","12646.2463614431","12388.8288936077","14750.4039710506","14865.8682768459","20164.8732280437","19044.6709454202","19443.6395011477","21821.1625733882","21445.184699182","18718.2951140457","18829.7468182526","18388.479374078","16448.8694218831","","","","","","","","","","","","","","","","","","","","","","","",
"Qatar","QAT","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","1561.82790704898","1421.50010309566","1392.9115455775","1544.8903926145","4115.74972713762","5089.97161300049","5947.17089383857","6886.60583363801","7516.74577626952","4807.09432096749","14173.4721690728","19104.3376249326","18403.4593818459","14854.2464970058","12597.1657117893","13359.1110868249","11769.8472277398","11459.7986581157","11619.1218135314","10679.7221669366","9337.81592142916","10801.7106333761","11572.5325674362","10562.6870769808","10508.0929996861","11352.7737176292","10831.4470824699","14852.9263235771","12087.6309113922","13614.9931781864","17659.536148385","18013.9670819725","20769.7530830145","24867.5442431442","29684.0891233351","35617.6074744357","42825.1091104195","45383.6030206788","53179.3846391975","39662.0696469626","47493.8919424359","63532.8740716148","69033.6767426833","68766.7229081102","66216.9341213578","51242.5588404266","46708.399380677","48124.7367696797","51683.1809446471","48711.3199897429","38207.1764491326","51676.6570074114","","",
"Romania","ROU","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1302.05642380814","1204.05826608729","929.771624420135","813.86298828322","845.102988855885","968.629052863649","1196.82932873804","1162.1881649683","1158.98713963478","1422.19154330045","1226.43449328258","1282.58843809436","1408.83099116662","1585.29815466604","2008.78009165931","2628.13790473036","3585.42861884956","4513.14597691315","6573.7789876148","8526.60926118627","6961.11502344452","6749.99682896449","7534.11619342209","7016.99632321885","7498.97451279145","8035.84558101548","7210.65443228613","7538.86594615417","8658.80708365904","10026.952125069","10527.7675145004","10801.9835404596","12194.3636281641","","",
"Russian Federation","RUS","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1554.29016113281","1452.48120117188","1333.88952636719","1275.90319824219","1558.49743652344","1711.19567871094","1174.38439941406","953.123657226563","1279.40368652344","1567.56982421875","1784.85009765625","2217.1611328125","3147.06860351563","4072.2734375","5363.662109375","7270.67919921875","9083.5810546875","6691.59033203125","8539.91796875","11354.2119140625","12219.1728515625","12561.48046875","11003.34375","7375.267578125","6884.12744140625","8400.7626953125","8667.76171875","8831.005859375","8080.5556640625","8992.818359375","","",
"Rwanda","RWA","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","204.165975497948","233.446980171762","219.043425694401","229.081533522902","236.805739545144","246.907123644649","264.371549762537","284.495107629044","304.913185786624","293.432083728314","302.265486915924","216.707679331174","226.267187472752","212.317686138729","78.8149924507074","176.621663735111","158.858187064526","188.464684936838","194.990235367006","221.733899957102","214.272598947912","200.304261319767","196.377183229893","200.960953350208","222.832677644139","272.809171880386","302.97730854156","358.649404184835","429.020446129538","461.068035445623","486.595780829309","532.231267121019","573.912210039267","568.366663821921","581.562426160807","597.14131007307","587.845260671481","601.740448952511","620.090153925984","655.583357565946","633.393155428554","673.703834888588","","",
"South Asia","SAS","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","107.089868160727","113.28186342427","114.677014833461","126.935238323098","148.959050446522","153.648748545869","146.312932206345","163.8727274593","183.075591835545","199.558482383031","238.454154824937","245.249078169589","245.794471620288","254.775649554134","246.656098591618","260.15318514712","270.187318654852","291.913395106155","306.536310963489","300.404844258876","314.551205143974","272.978311658316","283.610078747928","276.342636495136","307.738440451284","334.295908317467","359.18674882535","368.838787048045","367.577919856775","385.583669345003","394.951460376203","397.696840673467","409.933099297485","471.094318539328","534.182424231407","599.333560968321","670.260265086786","829.15003596875","820.718885793245","904.591783161668","1083.34207652475","1175.9981482569","1174.49784659297","1191.54478716862","1291.5983392352","1344.85019685305","1471.36182310162","1668.95029958707","1694.94244173431","1747.54312881737","1631.49693899206","1874.39353978257","","",
"Saudi Arabia","SAU","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","1086.67843274937","1325.98265463533","1537.25389844601","2024.64828964196","6250.80611242479","7554.83340793315","10154.4766392331","10844.9722494506","11349.7821060554","10302.6851046982","16303.5533877221","19210.0946833907","18238.1061219778","15286.8608851878","13110.2825653724","11514.616460764","9260.43986603269","8509.74922708963","8526.79379253838","8515.62931006816","8964.32509705897","9685.82418873267","9762.62677401128","9051.19626713563","8631.83058810435","8801.46417905788","8982.0100895495","9227.92203438838","8046.64928557038","8637.36976581215","9199.63180798168","8723.79027199654","8732.33435016898","9083.91837376489","10050.365936052","12181.7531960986","13468.3051958466","14524.0651102825","16970.3321230237","14592.9220916229","17960.5345376916","20885.2421035807","21903.2837717604","21103.6052919541","21162.1818296448","17766.447471294","17319.8183175574","18360.6450537585","22216.0058845841","22182.1979990759","18838.3821047442","","","",
"Sudan","SDN","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1451.39624023438","1470.5302734375","1469.77746582031","1780.38354492188","1900.49035644531","2245.953125","2685.49877929688","627.339660644531","599.962585449219","485.285614013672","598.412292480469","","",
"Senegal","SEN","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","269.534536767923","316.749755358177","347.945782794328","376.444382691335","492.544535799432","496.374766644138","493.529065498382","539.665810390615","662.698713328755","708.253095231201","624.536062050963","606.044343028471","529.349344156056","502.977852444431","541.100091498369","747.098545563184","872.700139563284","834.547715157857","802.90824793936","905.669160982996","855.947696474312","890.864339068103","800.278749056678","523.256983055014","629.878713806144","644.694852866965","571.294951025309","601.431203334243","592.588081621822","527.524678290571","563.594406846267","589.33643149313","724.096686392591","815.050222040304","869.982006244863","902.656989635832","1058.53562820913","1252.85642099516","1159.15022109894","1134.8292243741","1202.74775175367","1151.0912058324","1199.72886631794","1218.5788020453","1062.34056706945","1100.87539820816","1189.31361267027","1269.08355922086","1241.17861786887","1267.6617498477","1376.93847236559","","",
"Singapore","SGP","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","996.463715635089","1167.49953379786","1515.51014036868","2061.2244389216","2260.63210587384","2428.73194075645","2468.1277272843","2788.21155995062","3402.35740708475","4009.06143766865","4482.74495305209","4876.33547885792","5486.684196816","6157.12606592179","5975.04404955685","5659.44395292765","6065.89226004557","7395.31608230854","8777.94490129008","10038.8698044078","12202.4545429017","13795.0297481033","15241.7734238495","18683.6531468389","21917.9865166917","22712.2266129945","23608.0521208031","18971.8487585992","18719.4340583199","20280.9491535277","18081.4719872586","18040.140873817","19054.0592734292","21398.1336325433","23539.8837056538","27931.8420257409","32959.45037083","32449.6034197398","30670.1095636932","40278.6649931937","44678.0997784174","45310.3994618189","45715.8555378486","47257.5679847837","43257.8620227319","44514.6459530865","47208.5107978012","48006.3350965099","46216.4181019565","40860.480663045","50689.9927011895","","",
"Solomon Islands","SLB","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","666.921955543713","731.291818997692","684.312155191708","620.295198243627","593.218433411135","527.261739104013","452.074111011935","457.155749000518","503.850398127245","479.517711924979","594.324717488723","598.216245138378","687.555652043949","765.622521453978","996.268571507016","1106.658803496","1168.14300085888","1168.62469486379","978.35775716843","990.79992141275","866.530479716203","834.663678917709","680.082321333143","819.852818787306","911.988307243206","1042.03531949596","1130.13047029652","1212.99544931404","1293.66441466063","1315.83744047579","1454.38416151853","1574.03544746619","1733.38945924401","1965.18235924112","1950.61649809685","1842.37522951553","1851.31791724857","1915.93460275353","2055.01188605365","2014.75379678334","1931.16907936912","1974.0586677433","","",
"Sierra Leone","SLE","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","269.804325271408","270.903034628593","305.698234673109","230.192738735994","255.21871318117","197.858378668909","90.5189464306468","143.080370012281","214.483505065211","182.147853301749","105.654610970432","136.576137654261","113.079796709352","145.945837561855","158.080122476882","151.174347046205","171.292973913155","152.533675931473","105.941624597032","119.941698481987","110.861463407682","194.416470432681","210.94290825444","213.178033756716","219.205133213607","247.218673864288","282.079024088001","333.096720120328","390.682052059831","374.636655042606","359.615128566031","388.425604620778","522.648321681846","645.787577247138","624.78568817935","507.464447389797","372.239915178654","412.529650390419","437.373287640795","458.897861445457","437.714701911322","426.186918935946","","",
"El Salvador","SLV","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","295.525573096729","307.650506727929","342.561974932723","382.753961247625","422.397714483572","523.325976848636","645.193809425696","663.783485210222","724.58065652768","726.762790225296","690.404406689049","662.091963599239","680.99597964068","701.203555862083","719.328111382114","700.693355636986","721.633062524605","749.675110294095","767.781899227904","819.014873341675","876.729358004556","966.096017337853","1104.67214473775","1262.69943820703","1456.41762171864","1549.75012215106","1631.77223770373","1735.18249992986","1753.77376657204","1824.9580712908","1881.76761388604","1923.383215925","1988.09870680259","2043.17841284663","2190.68907304153","2382.61781916208","2518.39436404851","2642.60240748144","2540.33361352611","2666.64703364976","2954.68864353241","3033.32781877227","3051.75709922129","3111.70449772027","3205.960986523","3266.58347352019","3329.51805435167","3426.77604520589","3567.95755864773","3208.33788059218","3710.6608174124","","",
"San Marino","SMR","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Somalia","SOM","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","81.4726443510509","96.8455565267415","100.505142756896","98.5056241579366","98.0485359976699","108.133816768567","104.439986624272","112.512539425064","113.940610020218","120.449208403687","93.8333340987606","","","","","","","","","","","","","","","","","","","","","","","265.730935820555","279.904785018239","284.330978006223","281.110764528262","277.179334763095","305.648959485546","330.366143037258","332.672852348624","356.394631286497","","",
"Serbia","SRB","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3630.39930303821","4786.63581651988","5846.68126472075","5151.22699191365","4773.50588928819","5470.95100973029","4877.80402321905","5533.8039914398","5425.80988016497","4584.55726174752","4679.41351497109","5026.22182618409","5868.80707155848","5940.80437873148","6351.26973560665","7431.64056276737","","",
"Sub-Saharan Africa (excluding high income)","SSA","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","175.247176558341","190.949399734691","237.950147080008","289.616458769431","311.162984338507","326.028934273263","334.845353546716","368.055842077564","401.655353826436","524.090051477316","809.216135078949","719.15087188341","602.232561854543","507.98836497255","447.654380236485","445.407492538003","485.220568414385","497.24399769454","468.669656986151","514.574551706624","526.440019909667","508.84615580054","460.831022252007","436.309937268106","496.802674823575","503.273496470969","511.723434932597","487.965060434439","485.881873208247","479.232180961254","448.382646161499","478.483613436505","589.638519004944","711.035002274792","806.345908424986","941.802584870187","1029.73894015899","1096.6131262275","1097.18604057155","1231.40636721511","1330.71018978202","1375.98506373992","1444.6766111081","1517.64822277967","1356.26510990774","1239.59414551791","1291.41556520326","1297.42571396233","1292.28820273913","1209.38573018751","1285.83439324198","","",
"South Sudan","SSD","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","298.217115694291","968.890462864365","1356.36612274554","794.589627603685","779.220182763077","","","","","","","","",
"Sub-Saharan Africa","SSF","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","175.430978111208","191.149763660251","238.200353886036","289.921507889075","311.49100734397","326.373084225792","335.19920999492","368.446258695736","402.082856984976","524.6496034958","810.08242030438","719.923572725354","602.88249116711","508.538313926249","448.140375736317","445.892488941548","485.747983421764","497.786217123214","469.182145650824","515.138830999484","526.980129070384","509.504402557586","461.544138390004","437.036868175463","497.504529807581","503.947200067561","512.462796764748","488.735006220629","486.640362360081","479.950167625179","449.120530213119","479.216773223516","590.384939927032","711.981912048691","807.340324679002","942.86092694261","1030.67748375071","1097.43355346275","1097.88515895052","1232.19249480166","1331.52771425881","1376.78296775465","1445.67803796596","1518.64422779669","1357.2684542924","1240.61346685219","1292.46908777056","1298.51911433068","1293.40965329027","1210.18634744096","1286.74192196078","","",
"Small states","SST","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2079.97730567789","2331.31606501977","2489.0488640627","2680.45313816111","2696.95240899092","2859.8531862854","3291.59359402446","3424.10622529292","3512.74839899622","3609.17262133734","3675.66090080942","3865.45373204748","3905.7685158547","4144.45314995399","4797.97885028025","5444.14314670801","5975.38451769539","6663.78315993313","7680.91857268087","8518.0055830562","7612.04169919405","7821.92260392633","8470.43282431764","8684.74642926315","9017.75435981992","9191.16122965563","8637.36801502465","8817.61482082848","9524.91092307998","9999.47048798811","10103.4293944635","8914.85305241281","9798.6289565303","","",
"Sao Tome and Principe","STP","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","421.4738380968","460.698628066334","543.811968905589","604.561282933802","715.952575771819","769.361187416807","789.924840982233","960.893340307901","952.65610611722","988.166586288578","1163.73579213605","1199.38387553664","973.018286640053","1282.8442993956","913.944222940681","1115.17138614127","1283.91527923115","1431.94602795221","1484.62878751098","1699.15954669493","1919.47842396172","","",
"Suriname","SUR","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","1765.27182302779","2084.95324478691","2139.85119688591","2003.24236119354","1982.79245057504","1938.30046091355","1961.9107101297","2114.43017271623","2502.8045404987","1111.97065080338","759.313309689527","879.798663349755","771.098979909782","811.457676424035","1207.9261506668","1393.23518371361","1652.12991143904","1704.31897202799","2052.36423322296","1537.69054791286","1516.51317862837","1177.28088710029","1737.24018183833","2000.72724554465","2255.04603377136","2639.72025681285","3849.77290391139","4329.07809012531","5041.65494840458","5720.94997394562","5467.87100943889","4497.99418510318","5328.55006884081","6152.58291600764","6773.8705071438","7242.75939785142","3933.50064979308","3613.77034894658","4653.57737456812","4748.67207939129","3156.8889304821","3132.6744747162","","",
"Slovak Republic","SVK","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3154.62682137906","3556.05532629088","3588.49540465724","3940.02338118481","4009.08900538256","3834.72685414273","4168.8962898308","4841.70547133673","6144.11155252555","7850.25534452826","8920.30074386887","10211.9089151518","12715.450666748","15012.3616776634","13282.1292090697","13479.617100083","14577.7324310261","14119.20977086","14882.0585610957","15227.8366092846","13194.8270958768","13276.4374027188","14248.5916056472","15891.4839562883","15653.3082241243","15875.1156305025","17386.3393801483","","",
"Slovenia","SVN","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8866.38556450023","8816.6429517056","8506.33666877877","9056.42057108369","9342.00461429141","8153.55888836723","8430.81076331205","9454.25085572711","11914.5819673275","13735.101934917","14480.6951771195","15741.0180550202","18967.7122549357","21884.9053071497","19537.1956644121","18501.4963593885","19709.8852328883","17479.583018897","18184.3080704985","18948.9366946675","15900.3275630356","16741.1120482849","18495.236351116","20777.2067747752","20799.5597845233","20345.7761094132","23493.4748984427","","",
"Sweden","SWE","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","4162.1139133777","4508.96847624052","5296.04449866034","6413.20513421393","7050.94497337887","8849.70876519334","9468.32595677854","9859.67454399215","10825.3746884208","12757.2619795697","14680.6033834126","13275.5001832532","11593.4286090996","10583.844633165","11050.5207700377","11509.6134437477","15273.8260602927","18595.2799615379","20852.6606191983","21697.038439043","25680.5825849095","26549.2940411374","26897.0118038521","19711.1940067649","21623.4081108784","25357.1719087533","27555.7508842383","25246.4071120497","25552.0467324528","26206.5385407445","25025.3806730763","22859.3056282754","25085.752411422","31984.2553213704","36331.3847437036","37127.9803817871","40452.4096642975","46849.5373137718","48848.5867755917","39718.7947971792","45188.8555297413","51652.8181092811","49429.3923699191","52089.6352759408","51104.4307652468","43373.545425611","43610.186697005","45639.9405617351","46269.2086666443","44558.1229340654","45322.0070698567","51830.6266145746","","",
"Eswatini","SWZ","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1202.71495550354","1205.59473562381","1286.65257998437","1269.09588011764","1229.29579165681","1567.46781436291","1492.30360364974","1546.10189987001","1323.11303416683","1317.56182338184","1432.56744711134","1327.35794726166","1115.36597043585","1689.88293063572","2197.92953348195","2732.38976225678","2645.87457174315","2792.68820769238","2523.879048948","2623.20204134089","3012.03665909451","3025.84324569895","2936.68165467725","2896.01588694127","2794.78295065172","2581.36607070639","2391.25675788402","2764.21100697621","3002.28567814411","2664.96216475814","2361.57569822248","2886.40997620246","","",
"Sint Maarten (Dutch part)","SXM","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Seychelles","SYC","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4669.08150053292","4576.00906427544","5497.73254010219","5860.84429961657","5926.05792736836","5881.0697625281","5742.12607796099","6334.16144481281","6581.38200166533","6532.64169309889","6311.23413271491","6587.35241422003","6564.84961748297","7058.83725255307","9165.31889234305","9907.91197162","10718.147833945","9958.31972621513","9006.17044511883","8053.51531364535","9049.84794262548","9931.30903399716","9920.33901018066","12257.3234126663","12397.8737005605","12366.6101701737","12565.3074912811","13164.3077498192","13828.2778744256","14365.2021208322","10722.8160783263","12252.2419252636","","",
"Syrian Arab Republic","SYR","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3940.45122094942","4243.23549363172","4298.13062397336","4410.9624305608","5229.51961166215","5949.88743538186","6680.93595705647","7483.78046695071","8656.28878957699","8982.06493724407","9692.49389885916","2191.10529865878","1505.90434784592","799.071258401779","901.053686944039","729.221563600252","582.942037371116","764.123084538563","984.982554775681","1005.34445330686","479.305579656603","","","",
"Turks and Caicos Islands","TCA","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21872.7405892621","23359.8988534072","24479.7729319357","22736.504233275","23373.0452144081","24053.093562084","17787.3353490485","18783.4671555078","","",
"Chad","TCD","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","189.110477366577","156.82318360298","136.977631049414","139.581891611994","155.901672757348","180.172003770947","174.698143718835","185.258932710552","232.409872611443","217.083045467071","254.011598435759","269.137668524109","258.511530758479","187.029698239069","145.100025911614","167.169754873208","179.657843006487","166.895244693506","185.81681001891","161.315881579805","136.982975223175","168.186309984109","179.588650555802","190.313367940405","224.054824855322","347.568171290346","380.39834073812","451.422517743636","501.166244221582","578.519919700126","635.709884053866","673.451211042858","677.238274035707","687.609795243968","747.247647502473","577.548394358774","503.872863786738","456.353487701057","509.798877059527","496.022884590142","440.526778208863","468.646631606942","","",
"East Asia & Pacific (IDA & IBRD countries)","TEA","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","102.979081888196","107.462580050896","118.142275662208","143.944481290748","155.23737435299","169.603473017234","166.616906717563","188.335100797416","178.903714458358","190.23082400142","213.365778198385","230.581596009394","243.660819399871","252.500313277607","272.375362364066","296.293800061793","289.135435921879","270.070963761168","308.557993714399","335.773869056854","350.011448908807","382.702265151218","424.878485593474","459.959661200368","550.262709768403","663.205407587626","750.780999953622","766.788321014519","682.828711138092","740.080639483806","795.626685112151","832.30784859631","921.62032327836","1031.46144780746","1168.47877303303","1326.08907890355","1580.71966678828","1977.30755945091","2418.5063757712","2655.77630630103","3117.91591824872","3662.05736040302","4142.98276318535","4480.93863794504","4824.56311492182","4978.09211480903","5063.75738751368","5504.46453009594","6001.47855089103","6148.20880306952","6118.48649063748","7160.38862992812","","",
"Europe & Central Asia (IDA & IBRD countries)","TEC","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1301.69815289425","1336.70383250648","1222.86466669521","1411.20507258178","1559.12434903501","1638.42401448039","1669.15061962181","1492.05660294596","1629.67564498286","1639.96150748586","1845.54639269239","2260.19042212336","2952.54548672443","3716.36358806406","4484.6478241806","5854.32008496061","7173.31552739689","5676.91041993811","6705.67848536264","8044.44692158752","8395.36788226985","8830.33392968439","8287.29010129082","6544.89082872044","6229.58598588076","6910.11711265744","7095.94233019679","7193.6166827769","6867.02609642168","7666.67065660281","","",
"Togo","TGO","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","111.205663887151","124.632942945919","142.921071576134","185.889816920936","204.183756946788","206.382445377378","228.621126116228","253.459043818377","266.599670730026","322.435456575791","254.05789393462","200.37763881177","182.513705488133","167.95901049615","179.165174944754","247.510545857499","286.796023153748","314.168975506706","300.728341640269","357.457924867155","337.490342506186","349.084987158938","247.234763948287","186.2215847956","240.943076627353","273.365610475104","274.073036430897","281.390520437023","279.718617486983","256.981282741408","249.209285387076","281.53171858181","331.895409932525","354.007632816425","344.807216649646","354.362358302372","371.513117231301","443.60023330905","432.38988921265","424.534823902151","468.332167095986","405.83660689036","475.331079612717","508.496609729457","476.992040803816","669.415072691078","693.103658690472","774.182700437659","769.872203876814","786.032529797336","832.309612794466","","",
"Thailand","THA","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","183.635894983694","197.392259463234","257.530164876148","319.950127209112","337.636479909678","375.01594668237","427.061704292844","505.797771157149","560.989022544991","640.512737019895","668.969957366702","686.503045427946","740.425874812079","748.884705388328","675.086717871427","730.389364235173","846.252218866638","1019.78609067856","1179.93736741926","1344.52944349591","1523.17049386981","1696.88069850849","1930.17396069565","2152.84585554269","2431.50180479892","2550.31094261607","1989.3347186953","1415.41707008237","1596.36989413196","1575.22177545893","1458.45324502983","1638.20221396458","1847.10758162683","2088.73726106461","2254.58059817425","2653.91976258223","3157.44993023917","3397.77077926593","3291.45042583363","3939.98554068975","4297.93447743939","4432.88485064574","4545.13959958715","4414.57752298915","4349.37247868885","4506.62069846308","4972.56272191901","5459.50492197441","5929.27341001356","5441.47722591718","5393.01457363715","","",
"Tajikistan","TJK","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","241.549595371444","310.124880825828","436.825203964966","610.39316264207","837.238886743834","741.826425975293","767.838421666136","883.221975073138","1034.25035749435","1120.97570075284","1169.44365635036","1029.79225714224","842.670488286255","897.277409106817","879.762204991803","891.049573819219","850.794369606407","908.578935853794","","",
"Turkmenistan","TKM","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","486.425362079643","392.031990322615","263.401821467937","299.974341885938","476.343313926656","653.665529688947","753.634496794594","774.494369749439","940.479294069736","1439.07028045935","1845.2851233474","2525.46919150125","2680.16277493762","3062.0726371186","","","","","","","4388.05104725539","5005.01090716805","","","","",
